global_cycle,session,raw_cycle,filename,n_points,n_points_ox,n_points_red,E_min,E_max,I_min_mA,I_max_mA,I_mean_mA,Q_ox_mC,Q_red_mC,Q_total_mC
1032,0,516,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091193,1.5999701,-0.2045915491368566,0.2491320249361868,-0.016725445462849802,,-1.039161356031768,-1.039161356031768
1033,0,516,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000229,1.5910478,-0.01018814379349351,0.3378572107125399,0.055530576034375945,3.2188009240929776,,3.2188009240929776
1034,0,517,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091138,1.5999631,-0.2044962472495186,0.2488631214513335,-0.016896544869078652,,-1.049229819732617,-1.049229819732617
1035,0,517,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000163,1.5908052,-0.01029904763740691,0.3373277580238581,0.05536277969657482,3.2150257173219563,,3.2150257173219563
1036,0,518,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091118,1.5999599,-0.2042607763483808,0.2488247819922185,-0.016951782419149915,,-1.0523037710581675,-1.0523037710581675
1037,0,518,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,322,322,0,1.0000144,1.5911032,-0.01052516978234053,0.3373211690208566,0.05644917880365425,3.2242228301949107,,3.2242228301949107
1038,0,519,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091114,1.5999666,-0.2043335783560258,0.2476175122144746,-0.017022137353964774,,-1.0564291845535982,-1.0564291845535982
1039,0,519,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000296,1.5895684,-0.01063985098153353,0.3386281510063522,0.055509908922010597,3.1889337377363116,,3.1889337377363116
1040,0,520,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090996,1.599969,-0.2039878699943927,0.25012243174492,-0.016364275869504733,,-1.0651629433087342,-1.0651629433087342
1041,0,520,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000021,1.5905759,-0.01026425417512655,0.3377872636777299,0.05500770297454513,3.204983672548641,,3.204983672548641
1042,0,521,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091006,1.5999769,-0.204202433948613,0.2484363894099773,-0.016495194132740053,,-1.0726861397356364,-1.0726861397356364
1043,0,521,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000031,1.590476,-0.0090383232298471,0.3376449542997131,0.055913586330939465,3.2019173722449046,,3.2019173722449046
1044,0,522,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090966,1.5999769,-0.2040685383154197,0.2485882989738299,-0.01665500595963697,,-1.0815657219027828,-1.0815657219027828
1045,0,522,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.99999917,1.5902408,-0.009506506906093467,0.337826526396849,0.05517014916114906,3.1946517273427864,,3.1946517273427864
1046,0,523,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091197,1.5999687,-0.2044470705344406,0.2458765402436249,-0.01761993194608574,,-1.0915291810401175,-1.0915291810401175
1047,0,523,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000223,1.5898762,-0.009172917143722007,0.3376946500194284,0.055431226123343544,3.180536721392784,,3.180536721392784
1048,0,524,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091002,1.5999769,-0.2041892661911948,0.2471549831654714,-0.01682243528142686,,-1.0913854441703343,-1.0913854441703343
1049,0,524,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000029,1.5905819,-0.009639510115527591,0.3386816093470625,0.0552147372453059,3.199604945822333,,3.199604945822333
1050,0,525,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091007,1.5999829,-0.2042121350698438,0.2479161846896876,-0.01681514971897502,,-1.0910475452317758,-1.0910475452317758
1051,0,525,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000032,1.5913229,-0.00998157815521826,0.3379564544008402,0.05534113014054574,3.2070489571975167,,3.2070489571975167
1052,0,526,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090979,1.599973,-0.2038607504167445,0.2467226411985315,-0.01697025886077839,,-1.099809018231216,-1.099809018231216
1053,0,526,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000005,1.590474,-0.0102507107405235,0.3387072661013113,0.055238920553245106,3.2087809035133947,,3.2087809035133947
1054,0,527,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090981,1.599975,-0.20403060436372,0.2469160472569256,-0.016739259249370298,,-1.086631851079719,-1.086631851079719
1055,0,527,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000006,1.590572,-0.009324613077889968,0.3391713795925134,0.054963658145377826,3.2048286081167503,,3.2048286081167503
1056,0,528,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090908,1.5999731,-0.2042498551523781,0.2458111857590461,-0.016834689404274943,,-1.0916481070257553,-1.0916481070257553
1057,0,528,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,0.99999344,1.5902779,-0.009918949759119888,0.3414407087655208,0.055993433158370694,3.2038519395600713,,3.2038519395600713
1058,0,529,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090983,1.5999789,-0.2039255853980864,0.2469009753802548,-0.016877187015645768,,-1.0941588887689568,-1.0941588887689568
1059,0,529,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.000001,1.5900861,-0.00970996730029583,0.3373774920643058,0.05530765541420775,3.203665243825171,,3.203665243825171
1060,0,530,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090961,1.5999868,-0.2041394611665726,0.2464177048076754,-0.016884461860563055,,-1.0948116824575445,-1.0948116824575445
1061,0,530,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.99999869,1.5895901,-0.0106173063547391,0.3394338194518647,0.05519381249091344,3.187513216577998,,3.187513216577998
1062,0,531,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090975,1.599991,-0.2039362967395562,0.2461422960808937,-0.01717752294669556,,-1.1119658337076224,-1.1119658337076224
1063,0,531,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0,1.5912174,-0.009298978059593122,0.3391548338224366,0.05592098826941244,3.2204794337496816,,3.2204794337496816
1064,0,532,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091174,1.5999815,-0.2046643255250586,0.2433717583908754,-0.017805771884978044,,-1.102051478301018,-1.102051478301018
1065,0,532,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000293,1.5907879,-0.009330777826730002,0.3412601018190193,0.055639954490260435,3.2261672881977783,,3.2261672881977783
1066,0,533,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090983,1.5999889,-0.2039151591759971,0.2451688265023018,-0.01711174282151865,,-1.108158461277398,-1.108158461277398
1067,0,533,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.000001,1.5912458,-0.00955685035771002,0.3394585841638457,0.05545237999360789,3.2234915534303097,,3.2234915534303097
1068,0,534,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091175,1.5999783,-0.2045099302600495,0.2439208328723907,-0.0178646637893309,,-1.1056615546062267,-1.1056615546062267
1069,0,534,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000395,1.5906409,-0.009940997032182567,0.3407048348181831,0.05594468623535432,3.2171501354412815,,3.2171501354412815
1070,0,535,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090966,1.5999908,-0.2036822193755041,0.2454452498451523,-0.01693231998637757,,-1.097181799530118,-1.097181799530118
1071,0,535,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.99999952,1.5901959,-0.009600331196966391,0.3412657952120943,0.055945154098693405,3.2078319112468447,,3.2078319112468447
1072,0,536,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091025,1.5999968,-0.2035490198758447,0.2443576630042947,-0.017235523026122565,,-1.1153376023767005,-1.1153376023767005
1073,0,536,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.000005,1.5901959,-0.01203147880733013,0.3398896197188814,0.055104540548983554,3.2004592915664674,,3.2004592915664674
1074,0,537,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091,1.5999968,-0.2036031408699994,0.2449152220202526,-0.017318384476943095,,-1.1201129704052861,-1.1201129704052861
1075,0,537,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000026,1.591272,-0.01069898451880917,0.3395860228952472,0.05541677000620115,3.224169866134119,,3.224169866134119
1076,0,538,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090964,1.5999811,-0.2035081744785918,0.2443467368898183,-0.01723542222379864,,-1.114739531689781,-1.114739531689781
1077,0,538,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,0.99999881,1.5901861,-0.01084908758006666,0.3406872521674447,0.056060073739057525,3.211241853976584,,3.211241853976584
1078,0,539,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091001,1.5999949,-0.2037700621326435,0.2451199882704279,-0.01724215841369862,,-1.1153794268010526,-1.1153794268010526
1079,0,539,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000027,1.591166,-0.01025725342333317,0.3398064345064875,0.05537599144126725,3.2290404104248367,,3.2290404104248367
1080,0,540,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091001,1.5999671,-0.2036901938922004,0.2453488169804858,-0.01729868777267883,,-1.1188786041437135,-1.1188786041437135
1081,0,540,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000027,1.5912699,-0.009945427998900414,0.3416988894878901,0.0553294910699109,3.2275439486702284,,3.2275439486702284
1082,0,541,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091006,1.5999712,-0.2038552313947627,0.245308135838612,-0.01742213936278241,,-1.1263103049521885,-1.1263103049521885
1083,0,541,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000031,1.5895822,-0.01013980052717354,0.3414289268542037,0.055415897362925244,3.186779347551789,,3.186779347551789
1084,0,542,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090996,1.5999831,-0.203693308602575,0.2447727852045212,-0.017668596728823715,,-1.1407026339574198,-1.1407026339574198
1085,0,542,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000021,1.5900861,-0.01022288855165243,0.340187678763451,0.055518111771643716,3.199268199678152,,3.199268199678152
1086,0,543,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090971,1.5999869,-0.2035595314831151,0.2444361127589059,-0.017646169649262213,,-1.1392622649046518,-1.1392622649046518
1087,0,543,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.99999964,1.590678,-0.01032152771949768,0.3411153873033868,0.05571590502459456,3.224592893878786,,3.224592893878786
1088,0,544,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090902,1.599979,-0.2034222395335439,0.2440043163040402,-0.017472183140347604,,-1.1291554105361357,-1.1291554105361357
1089,0,544,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.99999273,1.5905762,-0.01015161516387826,0.3418030344818721,0.055667803626226545,3.226532591370989,,3.226532591370989
1090,0,545,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090966,1.599977,-0.2034781404170565,0.2448226673447568,-0.017443127202876278,,-1.1270646408915117,-1.1270646408915117
1091,0,545,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.99999976,1.5903801,-0.009505994597692852,0.3417217110021378,0.0560966105454359,3.2280096705315335,,3.2280096705315335
1092,0,546,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090992,1.5999811,-0.2034426488608284,0.2437072878946429,-0.017542459758388765,,-1.1327959697463201,-1.1327959697463201
1093,0,546,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000019,1.5895623,-0.01153128501027822,0.3419809244254592,0.05559336830156002,3.2053877065090117,,3.2053877065090117
1094,0,547,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090994,1.5999632,-0.2028311634721747,0.2449786044815754,-0.01752859191007927,,-1.1323266421687015,-1.1323266421687015
1095,0,547,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000019,1.59018,-0.01045834925025702,0.3411259807578686,0.055438054450722224,3.2098398133828403,,3.2098398133828403
1096,0,548,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090965,1.5999811,-0.2032123373487822,0.2431708953302838,-0.0177390604098127,,-1.1446002815796543,-1.1446002815796543
1097,0,548,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,322,322,0,0.99999905,1.5908518,-0.01079053897410631,0.3403111067817071,0.05624598087993767,3.227326124124792,,3.227326124124792
1098,0,549,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091174,1.5999857,-0.2041788635312338,0.2430691454679734,-0.01859363846545788,,-1.1485808545674512,-1.1485808545674512
1099,0,549,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.000031,1.589806,-0.01126668435366204,0.3411280878278666,0.05531687991949544,3.2035003696807167,,3.2035003696807167
1100,0,550,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091153,1.5999825,-0.2040173657180846,0.2432887220021449,-0.018620430583438895,,-1.150298276533785,-1.150298276533785
1101,0,550,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000309,1.5901663,-0.01086401605668169,0.3416488680891643,0.05593289301886103,3.2181519672181493,,3.2181519672181493
1102,0,551,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090997,1.5999671,-0.2030190450320637,0.2427929289962929,-0.017704135988257985,,-1.1423048707152916,-1.1423048707152916
1103,0,551,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,322,322,0,1.0000023,1.5905977,-0.01144728250801563,0.3425331167917838,0.056614093593173674,3.2205968624834904,,3.2205968624834904
1104,0,552,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.009096,1.599999,-0.2031070790552651,0.2438410708437795,-0.01795916581118981,,-1.1575285864323979,-1.1575285864323979
1105,0,552,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,322,322,0,0.99999869,1.5909426,-0.009885678371495538,0.3424593858428939,0.05650192984320506,3.2214672587119955,,3.2214672587119955
1106,0,553,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091,1.599993,-0.2033385968792065,0.242983569593533,-0.018091657089198236,,-1.165220146535485,-1.165220146535485
1107,0,553,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,322,322,0,1.0000026,1.5909821,-0.01174319814890623,0.3425481322914326,0.056156632680740594,3.2328955447492347,,3.2328955447492347
1108,0,554,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090998,1.599983,-0.2033115870244471,0.2428773220466531,-0.017879250369754518,,-1.1527251889400245,-1.1527251889400245
1109,0,554,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000025,1.5911759,-0.00991699854721842,0.3422056054358569,0.05573625824611151,3.231443454401169,,3.231443454401169
1110,0,555,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090948,1.5999852,-0.2029608138275503,0.2419214595271191,-0.01815465995500137,,-1.1685627086366601,-1.1685627086366601
1111,0,555,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,0.9999975,1.5897744,-0.01076826639473438,0.3426960930129042,0.056334825640170554,3.2048258689271067,,3.2048258689271067
1112,0,556,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090998,1.5999752,-0.2028408003218711,0.2425387725234023,-0.01799385829997878,,-1.1588170150606782,-1.1588170150606782
1113,0,556,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000024,1.589596,-0.009627504267781486,0.3420647884485017,0.05558279314408274,3.2050011306459307,,3.2050011306459307
1114,0,557,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090988,1.599997,-0.2030731937648023,0.2430226435052578,-0.018078430324445192,,-1.1644431002515148,-1.1644431002515148
1115,0,557,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000014,1.5898664,-0.01182147394865751,0.3404311773141924,0.05513343876111657,3.209477760634752,,3.209477760634752
1116,0,558,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090966,1.5999674,-0.2028798174892431,0.2410627069032705,-0.018090619644496642,,-1.1645937745726453,-1.1645937745726453
1117,0,558,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.99999976,1.5902921,-0.01105310140258595,0.3403590313614671,0.05553972709364583,3.2181056308597276,,3.2181056308597276
1118,0,559,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090967,1.5999931,-0.2023153384537233,0.2412479668855667,-0.01764050944109768,,-1.137630809527871,-1.137630809527871
1119,0,559,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,0.99999928,1.5912622,-0.01060895045773814,0.343214214669614,0.05770528123265565,3.314347698130373,,3.314347698130373
1120,0,560,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091,1.5999633,-0.2014795778679961,0.2438730267078979,-0.01624084202988978,,-1.0550501233536151,-1.0550501233536151
1121,0,560,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000025,1.5905442,-0.01201047841459513,0.339282760331284,0.05650352791533471,3.297271886315335,,3.297271886315335
1122,0,561,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091213,1.5999699,-0.2020449319764821,0.2443034446392298,-0.017052605698652516,,-1.0574658975266185,-1.0574658975266185
1123,0,561,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000349,1.5904286,-0.01058469662586087,0.3401226931118768,0.05740168724522687,3.3048118128140302,,3.3048118128140302
1124,0,562,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091006,1.5999496,-0.2016553374099477,0.245800400266841,-0.016877437732290227,,-1.047264518535354,-1.047264518535354
1125,0,562,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000038,1.5905759,-0.009706785902380943,0.3381438283062617,0.056739324345972605,3.299605181769843,,3.299605181769843
1126,0,563,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090984,1.5999769,-0.2018961805308628,0.2482159973486606,-0.01624987110346283,,-1.0576420960077455,-1.0576420960077455
1127,0,563,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000011,1.5901701,-0.01007397565990686,0.3386991601272187,0.05714743117292708,3.293784455638072,,3.293784455638072
1128,0,564,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091,1.5999709,-0.2018749327448361,0.2494264199681901,-0.016211834711143954,,-1.0553704656458442,-1.0553704656458442
1129,0,564,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000027,1.590752,-0.01072114726285572,0.3392867459207181,0.05775634145713269,3.2978090454668245,,3.2978090454668245
1130,0,565,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090997,1.5999532,-0.2015704901665472,0.2499964321437087,-0.016605416606607103,,-1.0792068599259825,-1.0792068599259825
1131,0,565,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000023,1.5898621,-0.009757724722199476,0.3384811924282456,0.05633626536236624,3.27285002991717,,3.27285002991717
1132,0,566,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090954,1.5999629,-0.2014452915517939,0.250392922888631,-0.016659669118213732,,-1.0827994511315704,-1.0827994511315704
1133,0,566,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,0.99999785,1.5901562,-0.00977169744589408,0.3393072421266954,0.05644857526516913,3.2785026009390195,,3.2785026009390195
1134,0,567,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090964,1.5999571,-0.2013184644253991,0.2499273846978725,-0.01669819234406368,,-1.0851870957035537,-1.0851870957035537
1135,0,567,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,0.99999893,1.5901482,-0.009817779205901477,0.3386196479251957,0.05716390873161198,3.274652650385361,,3.274652650385361
1136,0,568,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.009118,1.5999682,-0.2021905691938999,0.2510031234276919,-0.01772806376913419,,-1.098760258807265,-1.098760258807265
1137,0,568,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000207,1.5900501,-0.009776786901056768,0.3409989781918448,0.05624696212879102,3.274509788198498,,3.274509788198498
1138,0,569,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090985,1.599951,-0.2015337417143623,0.2506353226692779,-0.016880339545884034,,-1.0959756889516903,-1.0959756889516903
1139,0,569,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000012,1.5904384,-0.009907162798892546,0.3394455600469728,0.0569924156848368,3.2795663287037935,,3.2795663287037935
1140,0,570,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090986,1.6000392,-0.2024709950661747,0.2544496655464172,-0.0170598065178453,,-1.1083459652405037,-1.1083459652405037
1141,0,570,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000013,1.5897681,-0.01005043089389801,0.3397110597952633,0.05659619288940818,3.255153839957242,,3.255153839957242
1142,0,571,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090966,1.5999688,-0.2019978211447722,0.2507348044410995,-0.01727440648297135,,-1.1198790316151075,-1.1198790316151075
1143,0,571,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,0.99999976,1.5897564,-0.01152428518980742,0.3397866824034157,0.05608215052633306,3.2565007094562803,,3.2565007094562803
1144,0,572,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090961,1.5999569,-0.2018515241660412,0.2518421699819356,-0.01709663197165051,,-1.1093405905826592,-1.1093405905826592
1145,0,572,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,0.99999881,1.5897624,-0.009604563813708208,0.3397835700920453,0.05673751897613803,3.2638705643738835,,3.2638705643738835
1146,0,573,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090994,1.5999629,-0.2019660265257972,0.2513969339754265,-0.017418324279858042,,-1.1278580151047983,-1.1278580151047983
1147,0,573,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000019,1.5909501,-0.01017275431355381,0.3392974452528058,0.05656749922103863,3.278622839496147,,3.278622839496147
