cycle,j_forward_mAcm2,j_backward_mAcm2,delta_j_mAcm2
173,-0.005636342857142857,-0.04820659642857143,0.04257025357142857
174,-0.005430535714285715,-0.048384062244897955,0.04295352653061224
175,-0.005620419387755102,-0.04816823418367347,0.04254781479591837
176,-0.005414169387755102,-0.048264516836734696,0.042850347448979594
177,-0.005653070918367347,-0.0482887612244898,0.04263569030612245
178,-0.005554526530612246,-0.04856223775510204,0.04300771122448979
179,-0.005444180612244899,-0.04868997346938775,0.04324579285714285
180,-0.005580880612244898,-0.04871572704081632,0.043134846428571426
181,-0.005596106632653061,-0.048646417857142854,0.043050311224489796
182,-0.005785528571428571,-0.048342866836734694,0.042557338265306124
183,-0.0056841576530612245,-0.048456178571428574,0.04277202091836735
184,-0.005696916326530611,-0.0484852474489796,0.04278833112244899
185,-0.005980415306122449,-0.04871009795918367,0.04272968265306122
186,-0.005819008163265306,-0.047956965306122444,0.04213795714285714
187,-0.005856869897959184,-0.048665545918367345,0.04280867602040816
188,-0.006061121428571428,-0.0489387306122449,0.04287760918367347
189,-0.005932804591836735,-0.048576327040816325,0.04264352244897959
190,-0.0059357142857142855,-0.04884903928571428,0.042913324999999995
191,-0.006298630102040816,-0.04943525,0.04313661989795918
192,-0.005946802040816327,-0.04916069795918367,0.04321389591836734
193,-0.0060420647959183674,-0.048659625,0.04261756020408163
194,-0.006035200510204081,-0.04967637193877551,0.043641171428571435
195,-0.0062756377551020405,-0.0498843137755102,0.04360867602040816
196,-0.0063076806122448975,-0.049890082142857145,0.04358240153061225
197,-0.006364322959183673,-0.049453948469387755,0.04308962551020408
198,-0.0061634117346938775,-0.049573821428571425,0.04341040969387755
199,-0.0064603566326530614,-0.04962267295918367,0.04316231632653061
200,-0.006287953571428572,-0.04959786734693877,0.0433099137755102
201,0.00024513367346938776,-0.04614746632653061,0.0463926
202,-0.005458169897959184,-0.04633932704081633,0.040881157142857144
203,-0.005849991326530612,-0.046276168877551024,0.04042617755102041
204,-0.0058332178571428575,-0.046452233163265313,0.040619015306122455
205,-0.005534648979591836,-0.046445347959183675,0.04091069897959184
206,-0.006074312244897959,-0.04705141479591837,0.04097710255102041
207,-0.005819895408163265,-0.04698743112244898,0.04116753571428571
208,-0.0056943770408163265,-0.04703866632653061,0.04134428928571428
209,-0.0057927790816326525,-0.04697069030612245,0.0411779112244898
210,-0.006062892346938776,-0.04774331326530613,0.04168042091836735
211,-0.005825358163265307,-0.04766385153061224,0.041838493367346935
212,-0.006194222448979592,-0.04783735204081633,0.04164312959183673
213,-0.005990227040816327,-0.04792169591836734,0.04193146887755102
214,-0.00601876275510204,-0.04828017295918367,0.04226141020408163
215,-0.0060217280612244895,-0.04821640459183674,0.04219467653061225
216,-0.00621074081632653,-0.04784486224489796,0.041634121428571425
217,-0.0059008,-0.04839138469387755,0.04249058469387755
218,-0.006101466326530612,-0.04890361989795919,0.042802153571428574
219,-0.006074137755102041,-0.04856139336734694,0.042487255612244895
