global_cycle,session,raw_cycle,filename,n_points,n_points_ox,n_points_red,E_min,E_max,I_min_mA,I_max_mA,I_mean_mA,Q_ox_mC,Q_red_mC,Q_total_mC
1665,0,832,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,354,354,0,0.99995136,1.5900587,-0.007593525238888774,0.6363510675832149,0.05885818005624566,3.0953121723640704,,3.0953121723640704
1666,0,833,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,310,0,310,1.0086989,1.5999871,-0.2461398365302623,0.3436366021633148,-0.012413269359022884,,-0.8677479597855314,-0.8677479597855314
1667,0,833,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,0.99999952,1.5903237,-0.01505134099143307,0.6434271312779016,0.05927554751488705,3.1418573377552277,,3.1418573377552277
1668,0,834,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,302,0,302,1.0085512,1.5999504,-0.2454308047855811,0.3403208255767822,-0.013421163561239197,,-0.8521634046216537,-0.8521634046216537
1669,0,835,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,347,347,0,1.0003111,1.5900307,-0.01883579983149429,0.6400717698279053,0.056866098430626115,3.122695840464775,,3.122695840464775
1670,0,835,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0097049,1.5999771,-0.2460897393169426,0.33922290218913,-0.012351247078309471,,-0.8572430662393213,-0.8572430662393213
1671,0,835,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,344,344,0,1.0000055,1.5902183,-0.01577867430371599,0.6413092722368354,0.05772076392566348,3.1220497731522188,,3.1220497731522188
1672,0,836,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091029,1.6000051,-0.2443036469878577,0.3313941916693808,-0.01249252161325257,,-0.8642421834765206,-0.8642421834765206
1673,0,836,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,347,347,0,1.0000033,1.5905391,-0.007528682603044658,0.6408238578338459,0.056798270302461706,3.1272313044758184,,3.1272313044758184
1674,0,837,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0090989,1.6000452,-0.2451241155029509,0.3580449521541595,-0.012425246663445756,,-0.8699549217104399,-0.8699549217104399
1675,0,837,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,342,342,0,0.9999789,1.5902565,-0.009609482160308123,0.6368700888970762,0.058165355250009564,3.1144457573921676,,3.1144457573921676
1676,0,838,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,305,0,305,1.0098048,1.6000152,-0.2452740039294048,0.334470955573994,-0.012750996078079842,,-0.8788296036300709,-0.8788296036300709
1677,0,838,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,352,352,0,1.0000054,1.5904473,-0.007660900920862634,0.642100464411409,0.05678922376642895,3.116831060664102,,3.116831060664102
1678,0,839,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,306,0,306,1.0090688,1.5999688,-0.2460418221951,0.3358957935124636,-0.013918044621942951,,-0.8872539053879015,-0.8872539053879015
1679,0,839,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,351,351,0,0.99996293,1.5909799,-0.008004026778240192,0.639401374205236,0.05624649767563619,3.120160652217217,,3.120160652217217
1680,0,840,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,310,0,310,1.0098718,1.5999498,-0.2454234658780083,0.3291678285598749,-0.014015841281533208,,-0.8910926627213009,-0.8910926627213009
1681,0,840,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,364,364,0,1.0000145,1.590858,-0.01900261448463425,0.6397855581448244,0.05638923771291837,3.121387201334812,,3.121387201334812
1682,0,841,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0086989,1.5999691,-0.2448977737643872,0.3410845100879669,-0.012987922552816833,,-0.8961495675060904,-0.8961495675060904
1683,0,841,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,357,357,0,0.99999952,1.5916122,-0.01649920438277595,0.6373104024101384,0.057288392225372596,3.1430426154546005,,3.1430426154546005
1684,0,842,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,305,0,305,1.0091349,1.5999341,-0.2458247591756395,0.3457467465689685,-0.01312666216185292,,-0.8546771494097908,-0.8546771494097908
1685,0,842,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,353,353,0,1.0000407,1.5906187,-0.007992750332584647,0.6481393001329758,0.06016576299312516,3.1779319843516443,,3.1779319843516443
1686,0,843,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0085069,1.5999892,-0.2448107133000428,0.3491288125514984,-0.011959312785808423,,-0.8405213608100189,-0.8405213608100189
1687,0,843,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,357,357,0,0.99995136,1.5900501,-0.007555115701840864,0.6425467851144155,0.05528695496433845,3.152477018310543,,3.152477018310543
1688,0,844,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0087229,1.5999123,-0.2449732396734752,0.3304642513394356,-0.01328728799013129,,-0.8512115660103486,-0.8512115660103486
1689,0,844,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,354,354,0,1.0000234,1.5911095,-0.007704525902660117,0.6405596151600879,0.0562959234557904,3.1685151922434356,,3.1685151922434356
1690,0,845,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,309,0,309,1.0081288,1.5999197,-0.2455450434516965,0.3349728949367998,-0.013495615106161256,,-0.8631637229262511,-0.8631637229262511
1691,0,845,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,359,359,0,1.0000293,1.591383,-0.01657277883192444,0.6421721745759204,0.05575416490581812,3.170300702077447,,3.170300702077447
1692,0,846,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,310,0,310,1.0080988,1.5999732,-0.2458172730915824,0.3502043485641479,-0.0124061599119737,,-0.8647878734619656,-0.8647878734619656
1693,0,846,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,354,354,0,0.99999952,1.5916634,-0.01103966661091123,0.6408875441342898,0.057214469608989904,3.1719354630877397,,3.1719354630877397
1694,0,847,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,308,0,308,1.0082989,1.6000292,-0.245883102025295,0.3386820813883902,-0.012664305082355479,,-0.8753271498825549,-0.8753271498825549
1695,0,847,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,352,352,0,0.99999946,1.5910867,-0.00868348777294159,0.6389689047425922,0.056771115855192573,3.147075193237631,,3.147075193237631
1696,0,848,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,310,0,310,1.0092988,1.6000493,-0.2471666244382256,0.3415753739945409,-0.012764867968023398,,-0.8836761498425248,-0.8836761498425248
1697,0,848,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,355,355,0,0.99999934,1.589887,-0.00766781670817867,0.6390846809801474,0.05668487747176373,3.116851811885455,,3.116851811885455
1698,0,849,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,310,0,310,1.008407,1.5999972,-0.2457441044140225,0.3464749455451965,-0.012852838337063424,,-0.8888904378129279,-0.8888904378129279
1699,0,849,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,1.0000075,1.5910542,-0.01570111845174563,0.6376320275006861,0.05790213099166897,3.1382582975161246,,3.1382582975161246
1700,0,850,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,308,0,308,1.008233,1.5999346,-0.2454095694747958,0.3457230284358515,-0.014158320418654974,,-0.9021696753649614,-0.9021696753649614
1701,0,850,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,352,352,0,1.0000335,1.5904832,-0.01671192823770515,0.6405923771098667,0.05627158682624376,3.120780424989829,,3.120780424989829
1702,0,851,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,308,0,308,1.0082988,1.5999693,-0.2472508598258081,0.3508980274200439,-0.012964497045372196,,-0.9032989879683206,-0.9032989879683206
1703,0,851,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,367,367,0,0.99999946,1.5908614,-0.01042505548303565,0.6366476897712463,0.054960954977386664,3.1310755256978613,,3.1310755256978613
1704,0,852,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,303,0,303,1.008201,1.5999972,-0.2454444848416011,0.3316492943660068,-0.013261044946101808,,-0.9099529414945943,-0.9099529414945943
1705,0,852,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,369,369,0,0.99998111,1.5903009,-0.008857062094056848,0.6374680967416417,0.05629082768602109,3.1072223187360875,,3.1072223187360875
1706,0,853,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,307,0,307,1.0097511,1.5999912,-0.2469223084963366,0.3491986659557922,-0.012501019843634924,,-0.8694905587101251,-0.8694905587101251
1707,0,853,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,360,360,0,1.0000014,1.590966,-0.01560245173902291,0.6505840812253663,0.05614603780510834,3.204968756976905,,3.204968756976905
1708,0,854,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0084189,1.5999122,-0.2475777284913366,0.3467075289650396,-0.01278848918922454,,-0.823542676572083,-0.823542676572083
1709,0,854,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,357,357,0,1.0000194,1.5904148,-0.01568478746744603,0.6487614880458743,0.058234677602465604,3.1905553372049913,,3.1905553372049913
1710,0,855,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,307,0,307,1.0092989,1.5999652,-0.2488468000802913,0.3407841843107464,-0.01193659040953824,,-0.8290060876878489,-0.8290060876878489
1711,0,855,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,343,343,0,0.99999946,1.5902388,-0.007948218447135807,0.6483725866564756,0.06179475723840667,3.1756426507792415,,3.1756426507792415
1712,0,856,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,309,0,309,1.0096489,1.5999503,-0.2462706296615551,0.3408055210113528,-0.013147568292891937,,-0.8427329344671445,-0.8427329344671445
1713,0,857,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,362,362,0,0.99998134,1.5901089,-0.01964473857411314,0.6437021629067674,0.05651067391632235,3.1657991025241583,,3.1657991025241583
1714,0,857,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,308,0,308,1.0094371,1.5999353,-0.2477022047531436,0.3355738064274192,-0.013380021483147774,,-0.8534731664789659,-0.8534731664789659
1715,0,857,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,349,349,0,1.0000373,1.5906479,-0.01753802735196508,0.6420697569209198,0.05754997899626289,3.174213903802057,,3.174213903802057
1716,0,858,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0081068,1.5999571,-0.2471768054909358,0.3515763431787491,-0.012263357567220218,,-0.8577668507244608,-0.8577668507244608
1717,0,858,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,359,359,0,1.0000075,1.5903451,-0.01615960706713731,0.6460796608885954,0.05514180514961456,3.1564600553655398,,3.1564600553655398
1718,0,859,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0087008,1.5999532,-0.2484017394408227,0.3416891396045685,-0.012514395061278067,,-0.8698447963159152,-0.8698447963159152
1719,0,859,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,355,355,0,1.0000014,1.5910892,-0.0153074865130351,0.6445610335584817,0.05558711816371522,3.1715962740999566,,3.1715962740999566
1720,0,860,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0080988,1.5999972,-0.2482880267578436,0.3487087786197662,-0.012593255631752337,,-0.8774376488266377,-0.8774376488266377
1721,0,860,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,348,348,0,0.99999952,1.5910137,-0.01577609961690462,0.643489797213503,0.05787783781321325,3.159897428110972,,3.159897428110972
